row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,4.mzML Peak area,6.mzML Peak area,1.mzML Peak area,2.mzML Peak area,10.mzML Peak area,12.mzML Peak area,9.mzML Peak area,3.mzML Peak area,11.mzML Peak area,8.mzML Peak area,7.mzML Peak area,5.mzML Peak area,30.mzML Peak area,21.mzML Peak area,28.mzML Peak area,20.mzML Peak area,19.mzML Peak area,36.mzML Peak area,13.mzML Peak area,18.mzML Peak area,24.mzML Peak area,15.mzML Peak area,14.mzML Peak area,35.mzML Peak area,38.mzML Peak area,40.mzML Peak area,41.mzML Peak area,22.mzML Peak area,29.mzML Peak area,32.mzML Peak area,34.mzML Peak area,33.mzML Peak area,16.mzML Peak area,23.mzML Peak area,17.mzML Peak area,47.mzML Peak area,37.mzML Peak area,A20.mzML Peak area,42.mzML Peak area,A10.mzML Peak area,39.mzML Peak area,52.mzML Peak area,44.mzML Peak area,31.mzML Peak area,27.mzML Peak area,48.mzML Peak area,26.mzML Peak area,25.mzML Peak area,Blank_2.mzML Peak area,Blank_6.mzML Peak area,Blank_5.mzML Peak area,A12.mzML Peak area,A22.mzML Peak area,B12.mzML Peak area,54.mzML Peak area,A11.mzML Peak area,46.mzML Peak area,45.mzML Peak area,43.mzML Peak area,49.mzML Peak area,Blank_3.mzML Peak area,Blank_1.mzML Peak area,Blank_4.mzML Peak area,SixMix_3.mzML Peak area,SixMix_4.mzML Peak area,B22.mzML Peak area,B20.mzML Peak area,A21.mzML Peak area,51.mzML Peak area,B11.mzML Peak area,53.mzML Peak area,50.mzML Peak area,SixMix_1.mzML Peak area,SixMix_2.mzML Peak area,SixMix_0.mzML Peak area,SixMix_7.mzML Peak area,B10.mzML Peak area,A31.mzML Peak area,A32.mzML Peak area,B32.mzML Peak area,C11.mzML Peak area,B21.mzML Peak area,C10.mzML Peak area,SixMix_8.mzML Peak area,B31.mzML Peak area,SixMix_5.mzML Peak area,C30.mzML Peak area,B30.mzML Peak area,SixMix_9.mzML Peak area,SixMix_6.mzML Peak area,C22.mzML Peak area,C32.mzML Peak area,C12.mzML Peak area,C20.mzML Peak area,A30.mzML Peak area,C21.mzML Peak area,PoolQC_5.mzML Peak area,C31.mzML Peak area,PoolQC_2.mzML Peak area,PoolQC_6.mzML Peak area,PoolQC_12.mzML Peak area,PoolQC_11.mzML Peak area,PoolQC_8.mzML Peak area,PoolQC_1.mzML Peak area,PoolQC_10.mzML Peak area,PoolQC_3.mzML Peak area,PoolQC_4.mzML Peak area,PoolQC_7.mzML Peak area,PoolQC_9.mzML Peak area,
1697,110.02025005775775,2.7593129,,,,,,,,,,,69581.39,58283.562,79970.55,29585.672,75980.02,42122.0,34963.266,13874.67,68969.1,36503.098,38575.19,120515.72,55266.785,50804.89,99631.39,14154.494,58931.36,16633.549,182603.06,39378.67,85320.016,37701.496,53357.836,53109.27,36129.79,26312.754,80552.16,66470.125,72159.89,28915.031,140982.27,47708.17,33005.254,133670.47,27010.7,25949.508,28854.668,42595.297,158784.72,28086.408,82507.71,22247.18,84962.49,35483.125,10541.957,26344.8,58720.91,55778.977,21953.314,17972.957,21845.969,67324.87,50455.39,39018.484,72790.06,37089.44,13314.448,32744.838,38046.69,58381.703,53943.97,15314.935,46909.875,28067.865,53452.16,22673.816,31872.664,41867.883,87674.16,46063.055,110205.14,78885.8,78887.14,50111.984,11522.523,52199.875,55248.496,73058.805,51284.293,46161.87,28303.281,21663.756,16789.656,63333.465,17736.127,31576.938,17338.281,55516.066,27494.75,27081.773,28595.041,25831.244,10675.504,30473.367,81471.445,26257.162,22268.93,46740.945,15497.651,9279.42,29873.244,11516.23,32895.562,13324.816,18540.67,20258.787,12416.9,33844.27,23736.59,
1007,110.02027032908423,2.284902,,,,,,,,,,,35701.29,91336.67,60549.477,57583.098,22775.123,67592.39,122886.02,62999.094,123778.09,24590.54,73316.555,61526.727,53859.027,67252.46,51533.133,54593.477,119152.14,20107.973,80871.97,16951.06,59606.91,57288.973,57784.86,118937.08,58945.035,85108.125,89724.05,55611.348,69668.34,70919.195,44019.63,113189.28,16759.457,66492.91,21471.055,46225.305,79703.086,25378.256,82939.02,38224.656,42647.727,38644.406,94669.47,64025.17,26385.803,94248.73,75294.484,105675.7,31715.625,93366.63,53213.168,35656.72,42008.047,39748.59,60630.35,41351.047,95134.734,76199.42,82443.41,128900.77,138397.36,14604.406,43317.28,79850.695,48678.883,42520.61,29298.957,32212.162,25851.629,52384.633,23745.457,54826.79,79104.95,178948.23,46469.973,60181.703,68781.125,53518.523,23765.666,44285.812,73941.625,79926.586,29878.504,56580.49,50585.332,115443.21,8216.814,24581.863,69694.7,95668.12,45381.617,20522.092,19018.477,9403.828,67268.6,21604.154,57662.81,50960.383,47857.77,39965.227,12544.969,37769.52,10256.697,11086.198,38657.387,34207.71,86118.625,33170.68,36629.434,
1192,110.02027099393817,2.4426088,,,,,,,,,,,35701.29,91471.09,82763.71,21427.426,33139.375,67592.39,145637.2,40810.914,43968.414,46886.19,17123.86,78517.2,53859.027,62185.086,92337.14,29354.457,46076.39,20107.973,30406.031,56868.055,161286.36,67294.586,57784.86,71594.51,36129.79,101626.02,89724.05,47396.594,56583.72,68583.23,25622.273,89015.83,19522.379,19027.176,12581.231,48686.43,116523.734,25378.256,82939.02,14132.252,54819.23,38644.406,26482.75,94127.0,29682.574,133165.12,33157.543,35390.438,97995.57,124136.72,78316.48,101507.586,16271.463,65262.82,19070.41,27716.398,10962.262,22999.57,53760.61,35549.625,138397.36,15314.935,34761.5,66965.42,48678.883,60435.5,40234.707,32212.162,25851.629,101347.09,40241.79,32200.475,79104.95,54026.83,46469.973,42942.42,54124.785,46388.83,40623.918,44285.812,42854.527,279329.62,32691.484,43201.31,42989.8,72595.31,11634.208,98142.79,41627.83,115251.65,31446.855,20522.092,36276.832,9403.828,67268.6,16792.908,67751.125,8284.868,47857.77,39965.227,12544.969,37769.52,13813.252,11086.198,6817.129,34207.71,24840.17,31983.785,23736.59,
1417,110.020275270742,2.5643713,,,,,,,,,,,69581.39,85633.9,79970.55,29585.672,53279.246,71110.3,61226.008,82083.76,43968.414,24590.54,17123.86,61526.727,34539.97,38915.32,41161.504,14154.494,46076.39,20107.973,24085.986,16951.06,137879.47,37701.496,57784.86,78927.31,36129.79,65490.992,89724.05,66470.125,68507.07,78969.36,25622.273,24004.055,19522.379,53353.066,12581.231,48686.43,110836.44,32074.117,137116.11,28086.408,20969.666,48656.586,20814.297,33994.24,29682.574,90724.516,33157.543,28022.953,49505.36,134906.56,80133.21,101507.586,93344.99,30607.998,22832.43,47053.973,29446.348,22999.57,13703.361,32473.45,34035.344,15314.935,52118.137,73605.38,48678.883,22673.816,99322.875,41867.883,86224.42,41184.65,40241.79,78885.8,79104.95,57047.79,90500.73,52199.875,47502.24,45387.76,40623.918,52360.383,42854.527,60039.234,16789.656,49444.152,65303.324,31963.23,11634.208,45254.36,50293.96,27081.773,31446.855,25831.244,19018.477,9403.828,34727.332,16792.908,8316.281,46740.945,12387.254,30100.21,15759.945,11516.23,32895.562,35605.29,6817.129,8809.84,24840.17,33844.27,23736.59,
309,110.02028541451155,1.1173725,,,,,,,,,,,23501.932,33531.457,23769.314,11506.518,9579.561,27415.965,32257.863,33082.836,44513.96,43781.016,17979.328,9551.668,46920.48,15727.07,52427.246,10855.254,30999.316,36685.402,17004.824,41795.637,37075.223,13262.777,28093.996,36364.543,28190.148,18485.688,29807.12,12669.514,53477.777,26013.69,11432.235,7951.139,25959.383,41324.984,27192.826,41371.42,22491.27,47100.906,10881.462,27885.66,18279.91,31268.764,28153.453,21614.645,46583.223,47059.867,22137.82,40930.04,17031.38,17682.451,23247.54,34397.965,22979.945,10877.68,24021.826,15979.264,29130.012,30122.393,25586.652,36778.918,18916.305,14109.875,16703.445,33258.297,16218.209,20002.23,22569.2,23580.96,16681.639,18447.303,39088.973,18971.938,19299.383,17167.562,22446.418,17557.912,13895.918,27850.352,57425.45,13949.795,14787.357,8599.257,17152.516,22923.555,13607.61,17661.17,32989.508,44772.93,19114.402,26947.049,47763.05,21799.531,14399.885,45619.992,21452.416,23721.584,15204.223,17942.848,7933.9326,42545.65,15835.996,20571.588,16024.962,11696.779,58962.582,50034.758,8880.219,10823.418,18249.34,
913,110.02029068347055,2.1933374,,,,,,,,,,,63264.934,123365.734,63234.47,17926.385,22775.123,86396.9,122886.02,34716.195,36031.895,27192.705,125452.79,43709.1,53859.027,138740.3,44825.25,54593.477,119152.14,54670.76,46676.16,15426.695,59606.91,117374.66,91191.96,110850.52,57421.77,81049.05,31142.41,79647.81,93649.62,70919.195,34067.754,39628.78,16759.457,26400.05,25524.479,38353.582,112296.984,25378.256,74292.29,38224.656,91109.81,36080.168,94669.47,64025.17,17222.18,90478.336,259832.25,209863.53,31715.625,19193.469,28627.707,67728.95,42008.047,111033.47,60630.35,80509.66,112632.09,76199.42,140108.36,47998.375,119285.35,60391.684,43249.098,190771.84,75765.1,42520.61,56722.297,37962.18,25851.629,69763.45,34120.64,36782.477,61085.027,152396.64,46469.973,28433.697,57302.945,36012.6,36355.0,322971.88,73941.625,48906.312,29878.504,56580.49,50585.332,80859.625,41504.848,24581.863,79913.38,40856.16,45381.617,20522.092,129480.62,62747.91,67268.6,21604.154,57662.81,50960.383,29313.541,143190.94,159081.86,38841.24,10256.697,11086.198,38657.387,79102.34,86118.625,53964.297,130010.805,
74,110.02029466876985,0.6447971,,,,,,,,,,,34983.273,31432.328,45626.977,14898.084,60720.473,21260.125,17111.852,15400.665,13541.0,17292.383,20674.1,13940.424,23341.559,67173.34,8810.979,33487.438,21561.465,27816.928,31830.4,24481.668,41355.484,39474.367,30445.65,18014.953,17663.104,37273.496,19609.158,10738.077,17132.42,25816.828,21397.723,26025.902,27327.484,12961.115,18051.104,14273.104,24637.629,17841.77,20126.082,35237.79,22956.12,10110.223,62898.02,18627.938,10029.114,18881.674,25295.955,56765.867,22452.332,41242.152,21338.234,9349.521,16865.0,19180.146,19450.016,25565.95,45680.33,46894.016,39123.9,17246.217,24925.62,29047.625,32386.973,24490.586,16463.252,33350.254,22727.66,31822.4,32008.06,34984.184,22925.434,46524.64,29943.197,7251.658,32355.877,15763.529,13272.0205,39878.332,19645.305,8990.224,16219.219,17322.203,10928.079,21496.955,10289.339,15703.049,58433.918,4984.7305,29940.818,14596.73,18224.201,33447.188,24833.287,38646.13,38892.734,23516.951,87806.72,22173.291,23495.447,47241.35,34456.58,18959.959,28417.014,5848.463,33796.266,18037.2,28595.11,17151.207,40475.855,
597,110.0202956572023,1.8605285,,,,,,,,,,,63264.934,21799.805,63074.418,32729.092,40401.34,35312.64,31839.828,34716.195,43131.164,18918.023,32795.996,17971.824,68798.586,50122.96,32654.871,48615.336,32285.768,38794.35,66341.98,83753.11,62114.168,81654.3,25060.637,85357.125,30233.26,51275.78,49615.516,27072.762,26649.746,39964.9,104283.31,51629.56,54197.45,26400.05,39331.645,121918.85,68600.695,20256.709,18886.785,56071.46,31009.85,44255.965,62530.473,38297.812,42833.195,34170.098,22031.06,68837.85,113964.51,13598.516,24012.633,33226.902,15661.317,21880.959,52935.355,55505.21,75182.734,58578.39,27836.307,29167.043,82490.305,37514.39,38963.723,51150.332,48638.85,32286.658,20949.59,31629.648,38610.215,38068.895,20673.926,34862.477,60830.84,16374.342,47820.69,41594.445,12517.207,43009.566,42072.67,30132.69,34479.445,30724.266,32274.67,70957.52,42885.332,72018.88,35151.805,72563.445,38307.35,21446.578,87115.234,81472.47,37075.484,99009.35,24403.957,49889.105,14159.738,31235.037,37619.24,22605.781,36120.254,30967.385,127795.44,159260.2,65349.75,228694.39,67584.41,143951.81,109030.66,
705,110.0202964846104,1.9905198,,,,,,,,,,,63264.934,33641.83,56707.85,17926.385,40401.34,71851.8,29364.543,34716.195,123778.09,78403.42,32795.996,43709.1,78712.336,50122.96,51533.133,55385.414,134922.25,74810.97,77207.83,95727.875,62114.168,63640.93,92613.34,177248.55,71744.56,79045.33,31629.863,156355.73,31904.715,49302.035,56581.19,45115.855,66305.19,26400.05,39331.645,142368.64,27641.234,20256.709,130354.875,56071.46,31009.85,36080.168,62530.473,38297.812,73534.7,100810.55,43643.887,63128.113,88299.87,34818.797,60167.008,33226.902,42008.047,50697.61,52935.355,41882.395,95134.734,58578.39,82443.41,53924.008,23536.018,60391.684,58555.496,27756.424,35437.844,18734.969,66327.984,31629.648,50549.53,45162.664,34120.64,54826.79,60830.84,110185.61,56457.39,42419.75,44479.66,29634.045,42072.67,30132.69,34479.445,48906.312,32274.67,50753.71,42885.332,52198.48,102836.54,55143.453,38307.35,21446.578,64594.37,59087.17,67001.65,120181.664,80579.164,49889.105,41203.406,43147.87,37619.24,100708.17,80983.26,70241.625,453697.16,31578.154,167316.9,188953.38,210099.16,236371.17,27201.328,
486,110.02030110380869,1.5943205,,,,,,,,,,,25261.414,40441.7,20498.934,32729.092,30396.973,35312.64,49132.746,15056.004,20748.082,39983.055,16428.088,17971.824,29930.686,23223.527,69509.15,20954.406,31866.314,38794.35,21531.846,27517.664,83841.56,36533.027,30418.195,44077.434,26003.857,18227.875,49615.516,45990.04,26649.746,10974.167,25228.91,27149.227,29156.348,66678.23,25757.25,20454.82,68600.695,20091.092,18886.785,39380.83,12494.48,19481.484,30898.625,13129.541,59289.223,26691.367,22031.06,38144.29,24777.693,23625.432,24022.586,19151.09,24286.766,20196.027,22262.717,85644.71,19257.498,44170.777,21173.234,29167.043,27425.91,54046.64,17646.23,23858.559,27529.049,32286.658,21579.54,38076.7,38621.344,31541.834,20673.926,26586.312,27754.467,32335.846,24132.121,28330.516,22550.355,43009.566,47967.83,17949.383,20267.746,39002.652,18228.2,32771.84,24732.885,72018.88,35151.805,12291.432,39541.754,22186.547,24963.096,36586.977,40311.047,32514.936,26148.324,37776.406,15270.889,31099.445,18950.828,25714.682,28898.432,94364.72,24627.297,63366.36,14058.84,13031.849,165501.3,35694.086,41299.395,
6589,111.0203720433464,5.8483624,,,,373,,,,,,,5765.1826,18224.389,540.8774,2680.648,1312.4612,2521.087,6098.308,3692.252,5772.3975,8162.127,17415.762,8023.3984,12563.522,1064.894,5224.2373,1595.877,9535.932,11369.58,42750.348,9727.234,14200.253,9967.8545,1978.0168,2630.6128,1739.6595,34658.81,31157.68,7422.742,1850.1326,2084.5015,14720.108,4333.575,3302.063,3062.3662,2575.5605,13810.857,14802.266,3870.934,1732.3011,3603.4702,15181.859,16755.197,4528.79,14298.409,11147.449,6023.63,16936.195,12655.309,5633.338,36439.31,10012.212,11445.996,24593.443,4173.0566,2614.8533,2765.4949,17088.66,23873.883,811.76654,9370.268,44169.957,5243.964,18207.682,106479.43,85025.24,2367.8584,1770.9353,7508.5576,23921.408,33154.594,5311.6484,7916.3057,79507.9,19044.098,17064.262,9304.972,2584.0,5370.543,5120.3906,1436.894,4228.6084,6738.1475,5302.405,10114.85,7137.328,5894.0547,4065.6157,2164.9858,5916.0234,33928.184,12541.728,3270.15,28970.498,8769.476,945.61194,5271.87,4189.455,3466.4958,10198.613,3395.659,0,1014.2321,0,0,0,4648.622,3311.6042,3948.879,2138.7532,
6944,111.02037658534779,6.093392,,,,278,,,,,,,3297.1514,2954.6895,883.9939,2277.377,547.395,1397.8243,3263.8347,1241.7268,1990.7949,7655.91,3649.8252,4057.667,2466.403,2471.1548,10622.21,1838.707,2139.2395,862.45557,4985.961,2070.52,4569.306,2930.195,14821.738,3948.8232,5589.331,2910.6724,11600.03,15233.279,3717.7048,2084.5015,7544.3867,14746.387,1800.182,7188.154,8372.484,46731.043,20110.146,1515.9382,16676.094,4227.408,10599.289,4038.6511,14971.044,7196.525,2760.4146,6023.63,14389.961,8812.972,7582.382,5059.4214,5304.255,11445.996,1012.63525,2380.303,2192.23,2765.4949,4345.1367,1465.0792,1635.9115,4768.54,4170.785,11131.868,11133.442,39513.39,29039.975,6388.963,1770.9353,8616.1875,4870.9536,6165.215,4148.982,7934.6475,11832.743,17505.566,1448.0569,7897.4253,5046.7676,5370.543,2178.4421,2113.2754,18666.324,17084.13,5302.405,9209.381,1675.2892,8820.047,8833.317,3563.7903,5916.0234,8234.428,4261.9253,5534.439,10724.204,27939.324,6089.7134,18964.363,3363.6882,16723.793,1680.4324,1833.7056,0,6177.6978,1787.6826,4825.015,0,5375.863,2774.6238,6036.709,2138.7532,
7178,111.02037686174525,6.192036,,,,,,,,,,,3297.1514,5752.9883,883.9939,1363.2417,0,0,10439.72,1407.8956,2320.9326,7655.91,3649.8252,6656.2266,2466.403,2471.1548,1084.022,3210.3425,2139.2395,4298.1704,3866.2134,3500.808,1934.4325,8732.537,7940.655,2615.9763,1720.7747,7690.502,11990.318,16474.54,1635.3315,645.9272,8205.867,11451.893,6020.9346,7188.154,8701.137,10124.447,22051.094,1440.6713,2298.0383,6652.2295,2757.2627,2512.952,11649.452,7196.525,2760.4146,12946.54,14389.961,10243.614,7582.382,5059.4214,4646.9385,1957.5891,1860.4537,2380.303,2192.23,1437.0371,14114.84,4751.356,1635.9115,4768.54,4170.785,2065.7773,4339.936,6511.283,9311.895,6388.963,1983.2642,5829.64,21554.973,6061.303,3338.2747,7934.6475,9579.186,16133.936,3156.8447,9503.276,1857.709,2260.6177,5978.1074,2113.2754,4881.521,8120.1216,3510.7073,4567.931,3181.7798,5780.627,8833.317,3563.7903,2700.7266,8234.428,20449.666,1350.0154,14293.072,15373.521,6089.7134,20575.572,3363.6882,8030.9346,1680.4324,1833.7056,0,0,818.2151,1527.371,0,5375.863,4241.5996,6036.709,0,
6763,111.02038566220514,5.978129,,,,190,,,,,,,5765.1826,6432.2847,540.8774,5350.009,1312.4612,2521.087,6098.308,2869.4497,2675.4321,8162.127,19653.598,8023.3984,5306.5693,2939.5144,5224.2373,1838.707,2139.2395,2810.9553,4985.961,5999.9517,4569.306,3805.8965,1978.0168,1690.3285,1739.6595,2692.2969,31157.68,16474.54,1850.1326,2084.5015,10425.961,5552.717,1800.182,3062.3662,2575.5605,13810.857,1664.0891,1764.201,9354.443,3629.2097,5780.478,16755.197,14603.124,14298.409,11147.449,6023.63,13224.934,12655.309,7582.382,4098.457,5304.255,11445.996,24593.443,6092.679,2999.9307,2765.4949,2537.4172,16795.906,1635.9115,9178.184,11161.077,7901.116,20552.492,18974.775,9311.895,2367.8584,1770.9353,7508.5576,23921.408,6165.215,8260.756,7934.6475,11832.743,16133.936,17064.262,11402.808,5046.7676,5370.543,5120.3906,1436.894,7512.4766,8120.1216,5302.405,11492.405,7137.328,18347.156,4065.6157,3563.7903,5916.0234,8234.428,4261.9253,5534.439,17197.41,21133.512,1728.6418,5271.87,3363.6882,8030.9346,10198.613,3395.659,0,6177.6978,1787.6826,4825.015,0,5375.863,3311.6042,6036.709,2138.7532,
6285,111.02038895423588,5.601215,,,,340,,,,,,,18576.898,23439.31,4314.489,2680.648,4412.782,4460.2476,6269.969,3692.252,13374.645,3350.787,6646.029,16012.444,68390.45,4279.1104,128463.87,4706.4023,9535.932,8698.631,12992.186,9727.234,10268.588,9967.8545,61905.56,6841.526,12049.877,60486.586,5903.9414,12857.561,17034.646,2163.4175,14720.108,10500.072,3302.063,6383.255,4359.7188,3109.0557,16437.623,3870.934,16190.268,3603.4702,20763.428,5885.497,4528.79,4815.5347,7605.063,14135.198,16936.195,36392.676,5644.087,7804.0312,55117.336,117460.71,17628.463,10678.684,12511.486,11729.448,18081.928,2550.801,5862.5767,2410.0413,28817.83,5243.964,8791.238,48058.668,25853.533,11330.875,3284.3008,10867.776,34225.664,12030.484,5311.6484,11812.107,8326.167,11649.421,4374.496,38047.508,36185.445,2180.1462,2772.8706,8364.808,4228.6084,19289.67,4843.6875,10930.067,37002.438,7066.954,2430.1206,7190.2285,7465.79,126017.74,12541.728,3921.0388,4709.832,8769.476,3438.2068,7096.75,4471.8853,3466.4958,3876.4233,3074.1628,3290.693,3543.8726,7623.8267,3031.1543,7661.409,6857.204,5477.4756,3948.879,35479.38,
5836,111.02043417560945,5.357255,,,,,,,,,,,188065.88,140818.3,8721.006,7024.907,8421.243,4460.2476,75525.375,9384.966,26376.63,26669.582,3645.3535,10250.071,23604.693,24578.57,5784.173,3151.35,10869.611,136267.06,78049.34,8092.6396,39193.293,10719.357,6079.374,65412.348,35777.992,134484.33,8183.842,11861.037,2582.142,5970.569,61241.316,96793.16,14719.95,6076.9463,85330.95,153552.48,4460.746,67019.43,16190.268,114884.695,15227.868,119213.41,106713.46,74647.58,14393.725,95066.31,30446.814,67308.29,8745.7295,8658.816,7892.3906,11415.789,36993.56,123925.33,2963.4111,11729.448,105961.53,6730.5347,12466.407,87158.555,10477.343,9256.405,10323.106,60194.33,7972.275,26348.213,4267.4976,7386.1787,16436.0,78843.13,136530.67,92670.36,7135.342,10766.833,2589.564,4013.955,109332.89,1462.0112,7724.574,9284.321,2284.8477,88573.03,4843.6875,6083.5337,46273.582,10495.623,2430.1206,33221.965,112463.77,4250.7505,33260.633,6860.9873,9952.082,35646.266,7394.335,73719.516,4471.8853,22279.932,4576.9385,4389.79,6163.4414,3543.8726,9280.178,3806.4556,7661.409,12043.121,22461.635,3706.2263,35479.38,
5030,111.03936365640881,4.8262835,,,,,,,,,,,53333.418,40753.254,14300.549,13274.148,34369.664,36383.926,40927.484,107332.54,38417.082,32917.883,28306.438,46590.523,26839.98,26343.924,27308.986,25421.344,34252.496,16691.244,25926.16,61347.156,63006.68,48260.184,10463.849,69518.03,15612.878,20148.58,33201.43,6068.37,21113.695,12767.553,15334.909,34085.582,49527.973,23557.191,18148.422,10833.978,28924.088,59349.383,29962.273,58742.285,35610.285,44081.66,18121.254,17658.852,17488.81,35634.46,37788.895,47350.055,30570.592,22788.627,15486.253,23508.78,84038.734,14426.617,43948.836,17898.734,29582.094,33672.81,5858.093,40089.74,14292.01,46310.203,17367.023,33342.99,55591.74,53903.34,8028.222,14676.774,47802.258,11087.436,21799.979,48304.69,21712.402,15224.945,12060.613,25977.762,6453.3955,35483.906,48805.96,34864.035,16072.6,19759.994,39858.89,34422.676,11544.898,26297.967,19950.414,16857.625,50102.87,31341.447,8715.439,10444.053,43078.066,27231.293,18066.252,12131.689,26589.709,37306.973,9619.266,23471.973,7279.7627,6486.9834,44201.438,18423.5,21999.3,14893.257,17679.525,41274.11,10470.986,
4741,111.03936656093957,4.611676,,,,231,,,,,,,33055.344,40753.254,37126.184,15344.117,41586.945,36383.926,12009.945,40704.168,56121.76,12472.561,10086.985,41836.125,34754.652,36475.695,53942.32,47227.855,22890.123,28201.203,25926.16,61347.156,73177.94,36838.316,10463.849,69518.03,50590.74,20148.58,63231.062,31968.95,23187.98,39576.695,34449.3,15565.202,19346.848,28259.967,15478.129,35915.0,28401.934,59349.383,29962.273,22640.877,7940.626,30567.178,18121.254,30212.607,17488.81,7261.3105,10252.406,24910.807,22748.137,22788.627,15486.253,23508.78,52511.305,14426.617,29449.143,37448.9,29649.422,17392.86,5508.712,27694.457,16511.404,43720.496,17367.023,19184.688,14944.378,11166.529,40975.96,31770.598,22071.35,11087.436,23863.375,56385.676,26255.04,6213.5615,21211.742,26518.129,19880.94,35483.906,42012.184,15753.625,44599.098,8094.3276,13318.176,16523.02,25385.842,26297.967,16899.314,19938.8,9140.852,10032.906,24267.31,18045.46,27634.883,27231.293,22292.979,17295.336,51960.492,37306.973,54127.414,4687.0137,3262.6108,5646.004,44201.438,8065.565,26586.951,32628.963,14938.081,43701.37,47895.812,
4382,111.03938102525383,4.2905526,,,,,,,,,,,9754.298,57611.67,15338.721,46449.617,22207.0,42129.53,32404.656,43773.19,35617.055,29915.22,22664.33,41836.125,22695.266,30509.088,40105.164,46852.805,14590.919,72025.06,41520.65,26450.19,54521.35,23915.207,21214.947,26989.105,41588.164,35889.617,26928.055,25949.434,34310.055,48011.812,7691.0625,19903.418,56767.965,105458.89,13568.137,22389.07,91455.914,25753.523,20202.316,20162.207,28504.525,76097.01,25891.717,73695.62,16622.05,11241.909,32539.176,66419.82,21181.816,28693.44,27315.643,9115.221,76450.414,24187.172,29449.143,11128.315,50895.055,10548.785,12202.174,9348.594,38109.984,25832.195,26489.371,28915.016,21176.402,7725.711,33448.805,44087.805,19484.18,27454.592,29179.51,15131.047,16941.16,28307.496,7781.4775,21189.428,29217.035,63360.6,25991.318,5550.285,6842.036,12753.295,12135.865,11031.007,3938.7007,25481.762,4925.461,14967.535,23789.506,37374.996,11272.934,18711.488,6654.633,5393.1855,105749.7,16842.871,69000.41,54514.715,54127.414,7077.382,26407.111,5646.004,6293.664,9522.246,32870.367,32628.963,61915.453,40481.223,22576.197,
